Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin;
27272;р. Дунай, 20 км, м. Вилкове, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0020 04 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.401556;29.571814;13.07.2020;Січ.52;02.Тра;67.400000000000006;07.Тра;45.700000000000003;26.600000000000001;0.0;6.6699999999999999;0.01;0.70999999999999996;0.02;NULL;30.100000000000001;NULL;0.0;0.0;
27272;р. Дунай, 20 км, м. Вилкове, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0020 04 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.401556;29.571814;06.08.2020;0.65000000000000002;1.0;10.0;9.4000000000000004;38.299999999999997;17.699999999999999;0.0;2.7999999999999998;5.0000000000000003E-2;0.31;2.9999999999999999E-2;NULL;4.0;NULL;NULL;NULL;
27272;р. Дунай, 20 км, м. Вилкове, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0020 04 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.401556;29.571814;17.08.2020;0.92000000000000004;01.Тра;16.0;8.0;39.700000000000003;26.600000000000001;3.0000000000000001E-3;3.8999999999999999;8.9999999999999997E-2;0.23999999999999999;3.0000000000000001E-3;NULL;29.0;NULL;0.0;0.0;
27272;р. Дунай, 20 км, м. Вилкове, питний в/з;ЧЕР ДУНАЙ 0000 0000 0000 0000 0000 0020 04 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.401556;29.571814;15.09.2020;1.0900000000000001;2.8999999999999999;8.0;8.9000000000000004;40.700000000000003;26.600000000000001;0.69999999999999996;2.3999999999999999;2.9999999999999999E-2;0.40000000000000002;2.9999999999999999E-2;NULL;13.699999999999999;NULL;0.0;0.0;
27276;р. Тиса, 912 км, смт. Солотвино, кордон з Румунією;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0912 05 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;47.939225;23.876192;08.07.2020;NULL;0.90000000000000002;7.7000000000000002;10.Чер;21.699999999999999;2.7999999999999998;NULL;NULL;NULL;NULL;7.0000000000000001E-3;1.6000000000000001;5.0;NULL;0.0;0.0;
27276;р. Тиса, 912 км, смт. Солотвино, кордон з Румунією;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0912 05 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;47.939225;23.876192;12.08.2020;NULL;0.80000000000000004;5.5999999999999996;8.8000000000000007;24.300000000000001;37.5;NULL;NULL;NULL;NULL;6.0000000000000001E-3;01.Бер;5.0;NULL;0.0;0.0;
27276;р. Тиса, 912 км, смт. Солотвино, кордон з Румунією;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0912 05 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;47.939225;23.876192;09.09.2020;NULL;3.7000000000000002;5.9000000000000004;9.9000000000000004;26.800000000000001;50.899999999999999;NULL;NULL;NULL;NULL;8.0000000000000002E-3;5.2999999999999998;10.Січ;NULL;0.0;0.0;
27277;р. Тиса, 882 км, м. Тячів, питний в/з, АІВС якості***;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0882 06 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.004981;23.575919;08.07.2020;NULL;1.1000000000000001;8.5999999999999996;10.Кві;18.399999999999999;2.1000000000000001;NULL;NULL;NULL;NULL;8.0000000000000002E-3;01.Сер;5.0;NULL;0.0;0.0;
27307;р. Прут, 790 км, смт Неполоківці,, кордон Ів.-Франківської і Чернівецької обл.;UA_M5.3.2_0007_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.380000;25.621111;17.08.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27307;р. Прут, 790 км, смт Неполоківці,, кордон Ів.-Франківської і Чернівецької обл.;UA_M5.3.2_0007_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.380000;25.621111;21.09.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27308;р. Прут, 772 км, с.Ленківці, в/з м. Чернівці, лівий берег, 500 м вище мосту по дорозі на Чернівці;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0772 04 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.321300;25.898390;27.07.2020;0.81999999999999995;2.6400000000000001;202.0;8.3300000000000001;38.799999999999997;14.199999999999999;0.16;2.9399999999999999;6.0999999999999999E-2;5.8999999999999997E-2;NULL;4.0;12.Вер;NULL;0.0;0.0;
27308;р. Прут, 772 км, с.Ленківці, в/з м. Чернівці, лівий берег, 500 м вище мосту по дорозі на Чернівці;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0772 04 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.321300;25.898390;17.08.2020;0.68999999999999995;Січ.28;14.0;8.1600000000000001;57.200000000000003;35.5;2.8000000000000001E-2;2.8500000000000001;2.5000000000000001E-2;1.7000000000000001E-2;NULL;2.3199999999999998;10.0;NULL;0.0;0.0;
27308;р. Прут, 772 км, с.Ленківці, в/з м. Чернівці, лівий берег, 500 м вище мосту по дорозі на Чернівці;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0772 04 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.321300;25.898390;21.09.2020;0.66000000000000003;01.Кві;7.0;9.3200000000000003;54.399999999999999;39.0;3.5000000000000003E-2;2.7000000000000002;2.9000000000000001E-2;0.02;NULL;Січ.76;10.0;NULL;0.0;0.0;
27309;"р. Прут, 759 км, с. Магала, 759 км, с.Магала, вплив стічних вод КП ""Чернівціводоканал""";UA_M5.3.2_0007_03;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.260130;26.629980;01.07.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27309;"р. Прут, 759 км, с. Магала, 759 км, с.Магала, вплив стічних вод КП ""Чернівціводоканал""";UA_M5.3.2_0007_03;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.260130;26.629980;05.08.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27309;"р. Прут, 759 км, с. Магала, 759 км, с.Магала, вплив стічних вод КП ""Чернівціводоканал""";UA_M5.3.2_0007_03;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.260130;26.629980;02.09.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27310;р. Прут, 712 км, с. Тарасівці, (міст) – Орофтяни, прикордонна зона з Румунією;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0712 06 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.185740;26.332870;01.07.2020;1.1699999999999999;2.0;294.0;8.2799999999999994;47.200000000000003;18.399999999999999;0.12;4.5899999999999999;7.4999999999999997E-2;0.12;0.10000000000000001;03.Кві;10.0;NULL;0.0;0.0;
27310;р. Прут, 712 км, с. Тарасівці, (міст) – Орофтяни, прикордонна зона з Румунією;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0712 06 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.185740;26.332870;05.08.2020;0.95999999999999996;Січ.24;18.0;8.0800000000000001;58.399999999999999;53.200000000000003;0.078;3.8500000000000001;4.1000000000000002E-2;6.8000000000000005E-2;0.10000000000000001;2.0;10.0;NULL;0.0;0.0;
27310;р. Прут, 712 км, с. Тарасівці, (міст) – Орофтяни, прикордонна зона з Румунією;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0712 06 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.185740;26.332870;02.09.2020;0.79000000000000004;1.3999999999999999;19.0;7.5199999999999996;69.200000000000003;42.5;8.6999999999999994E-2;3.0800000000000001;4.2000000000000003E-2;7.1999999999999995E-2;0.10000000000000001;Лют.48;10.0;NULL;0.0;0.0;
27311;р. Прут, 697 км, с. Костичани, кордон з Румунією та Молдовою, 200 м нижче впадіння в р. Прут р. Черлена;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0697 07 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.217730;26.498200;01.07.2020;1.1499999999999999;2.1600000000000001;299.0;8.3200000000000003;49.600000000000001;19.Тра;0.14000000000000001;4.4199999999999999;7.6999999999999999E-2;0.10000000000000001;NULL;3.2799999999999998;10.0;NULL;0.0;0.0;
27339;р. Полтва, 30 км, с.Кам’янопіль, Пустомитівський р-н, кільцева дорога біля шлюзу; БАЛ ВИСЛА 0388 0782 0000 0000 0000 0030 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.870050;24.166031;14.07.2020;12.0;11.0;77.0;2.9700000000000002;91.0;87.0;10.390000000000001;7.8300000000000001;2.4700000000000002;3.6800000000000002;7.0000000000000001E-3;NULL;53.0;NULL;0.0;0.0;
27339;р. Полтва, 30 км, с.Кам’янопіль, Пустомитівський р-н, кільцева дорога біля шлюзу; БАЛ ВИСЛА 0388 0782 0000 0000 0000 0030 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.870050;24.166031;03.08.2020;13.0;14.0;69.0;01.Лют;112.0;82.0;14.68;4.7800000000000002;Січ.71;3.3700000000000001;4.0000000000000001E-3;NULL;72.0;NULL;0.0;0.0;
27339;р. Полтва, 30 км, с.Кам’янопіль, Пустомитівський р-н, кільцева дорога біля шлюзу; БАЛ ВИСЛА 0388 0782 0000 0000 0000 0030 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.870050;24.166031;08.09.2020;11.199999999999999;12.0;61.0;3.1000000000000001;94.0;83.0;12.Чер;4.3499999999999996;2.1099999999999999;3.9900000000000002;6.0000000000000001E-3;NULL;61.0;NULL;0.0;0.0;
27343;р. Вишня, 37 км, с. Чернево, кордон з Польщею, під мостом дороги м. Мостиська - с. Краковець;БАЛ ВИСЛА 0665 0137 0000 0000 0000 0037 01 46;Вісла;NULL;49.872300;23.083372;22.07.2020;01.Сер;01.Лип;14.0;6.2300000000000004;59.0;21.0;0.27000000000000002;6.0899999999999999;0.023;0.46000000000000002;NULL;NULL;NULL;NULL;0.0;0.0;
27343;р. Вишня, 37 км, с. Чернево, кордон з Польщею, під мостом дороги м. Мостиська - с. Краковець;БАЛ ВИСЛА 0665 0137 0000 0000 0000 0037 01 46;Вісла;NULL;49.872300;23.083372;25.08.2020;01.Тра;1.6000000000000001;19.0;6.2999999999999998;63.0;22.0;0.25;5.2199999999999998;7.0000000000000001E-3;0.48999999999999999;NULL;NULL;NULL;NULL;0.0;0.0;
27343;р. Вишня, 37 км, с. Чернево, кордон з Польщею, під мостом дороги м. Мостиська - с. Краковець;БАЛ ВИСЛА 0665 0137 0000 0000 0000 0037 01 46;Вісла;NULL;49.872300;23.083372;15.09.2020;1.3999999999999999;01.Сер;20.0;Лип.79;67.0;31.0;0.26000000000000001;5.6500000000000004;0.039;0.55200000000000005;NULL;NULL;NULL;NULL;0.0;0.0;
27344;р. Шкло, 66 км, с. Краковець, кордон з Польщею, під мостом дороги м. Львів - с. Краковець;БАЛ ВИСЛА 0665 0123 0000 0000 0000 0066 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.952606;23.192978;22.07.2020;0.87;1.1000000000000001;18.0;5.5899999999999999;114.0;24.0;0.20000000000000001;3.0899999999999999;0.016;0.20899999999999999;NULL;NULL;NULL;NULL;0.0;0.0;
27344;р. Шкло, 66 км, с. Краковець, кордон з Польщею, під мостом дороги м. Львів - с. Краковець;БАЛ ВИСЛА 0665 0123 0000 0000 0000 0066 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.952606;23.192978;25.08.2020;0.91000000000000003;01.Тра;15.0;5.3799999999999999;205.0;28.0;0.17000000000000001;3.3500000000000001;2.5999999999999999E-2;0.218;NULL;NULL;NULL;NULL;0.0;0.0;
