Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin;
27337;р. Західний Буг, 468 км, с. Забужжя, кордон з Республікою Польща;БАЛ ВИСЛА 0388 0000 0000 0000 0000 0468 10 07;Вісла;Лабораторія моніторингу вод та ґрунтів РОВР у Волинській області;51.378292;23.684542;17.11.2020;1.6000000000000001;2.8999999999999999;16.0;8.1999999999999993;66.0;43.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27339;р. Полтва, 30 км, с.Кам’янопіль, Пустомитівський р-н, кільцева дорога біля шлюзу; БАЛ ВИСЛА 0388 0782 0000 0000 0000 0030 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.870050;24.166031;06.10.2020;16.699999999999999;22.0;72.0;0.98999999999999999;98.0;89.0;15.710000000000001;5.2199999999999998;2.4300000000000002;Тра.21;0.20000000000000001;NULL;78.0;NULL;0.0;0.0;
27339;р. Полтва, 30 км, с.Кам’янопіль, Пустомитівський р-н, кільцева дорога біля шлюзу; БАЛ ВИСЛА 0388 0782 0000 0000 0000 0030 01 46;Вісла;Лабораторія моніторингу вод та ґрунтів БУВР Західного Бугу та Сяну;49.870050;24.166031;04.11.2020;7.8600000000000003;28.0;41.0;1.8400000000000001;110.0;119.0;5.1900000000000004;10.869999999999999;Січ.22;3.9500000000000002;0.14999999999999999;NULL;86.0;NULL;5.0000000000000003E-2;0.0;
27594;р. Сухий Торець , 1 км, гирло;UA_M6.5.1_0339_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.818467;37.584158;12.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27596;"р. Бичок, 2 км, нижня ділянка в межах ЛРП ""Клебан-Бик""";UA_M6.5.1_0299_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436806;37.771842;12.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27598;р. Кривий Торець, 56 км, м. Торецьк, нижче скиду Фенольного заводу;UA_M6.5.1_0264_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.358175;37.818978;12.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27600;р. Казенний Торець, 21 км, м. Слов'янськ, нижче скиду підприємств м. Краматорськ та м. Слов'янськ;UA_M6.5.1_0251_02;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.845244;37.620014;05.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27600;р. Казенний Торець, 21 км, м. Слов'янськ, нижче скиду підприємств м. Краматорськ та м. Слов'янськ;UA_M6.5.1_0251_02;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.845244;37.620014;19.11.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27602;р. Сіверський Донець, 500 км, с. Крива Лука;UA_M6.5.1_0007_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.877964;37.906900;15.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27602;р. Сіверський Донець, 500 км, с. Крива Лука;UA_M6.5.1_0007_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.877964;37.906900;05.11.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27604;р. Красна, 3 км, гирло;NULL;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.023367;38.251297;27.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27604;р. Красна, 3 км, гирло;NULL;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.023367;38.251297;05.11.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;0.0;
27606;р. Хорина, 1 км, ділянка від с. Павлівка до с.Травневе;UA_M6.5.1_0421_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.515881;38.369225;27.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27606;р. Хорина, 1 км, ділянка від с. Павлівка до с.Травневе;UA_M6.5.1_0421_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.515881;38.369225;05.11.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
27608;р. Борова, 1 км, гирло;UA_M6.5.1_0427_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.966017;38.405450;27.10.2020;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.0;NULL;NULL;NULL;0.0;0.0;
