Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin
27592;"р. Сіверський Донець, 0 км, водозабір Слов'янського РВУ КП ""Компанія Вода Донбасу""";UA_M6.5.1_0005_02;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.943011;37.692483;2019-03-19;2.15;3.62;NULL;10.49;317;79.7;0.4;6.96;0.072;0.96;NULL;NULL;20.8;NULL;0;0
27630;р. Свалявка, 0 км, 2 км вище м. Свалява, питний водозабір;NULL;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.590278;23.110278;2019-03-28;NULL;2.5;NULL;10.7;18.3;6.7;0.1;1.6;0.03;NULL;0.008;NULL;5;NULL;NULL;NULL
27277;р. Тиса, 882 км, м. Тячів, питний в/з, АІВС якості***;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0882 06 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.004981;23.575919;2019-03-25;NULL;3.3;9.4;10.9;14.5;9.8;0.14;2.9;0.07;NULL;0.008;3.7;6.3;NULL;NULL;NULL
27279;р. Тиса, 807 км, смт.Вілок, кордон з Угорщиною;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0807 09 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.096456;22.837153;2019-02-13;NULL;3.3;8.7;11.4;26.4;18.3;0.08;4.9;0.03;NULL;NULL;3.3;6.4;NULL;NULL;NULL
27280;р. Тиса, 696 км, м. Чоп, кордон з Угорщиною;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0696 10 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.413503;22.171906;2019-03-18;NULL;3.8;9.8;11.2;17.7;13.6;0.15;3.5;0.06;NULL;NULL;4.7;9.1;NULL;NULL;NULL
27286;р. Тиса, 831 км, с. Юлівці, канал Тарна-Маре;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0831 01 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.065336;23.104831;2019-02-13;NULL;3.5;14.2;10.5;26.3;9.4;0.1;3.9;0.03;NULL;NULL;3.5;6.7;NULL;NULL;NULL
27288;р. Тиса, 807 км, смт. Вілок, канал Батар, в/з ЗС;ЧЕР ДУНАЙ 1218 0000 0000 0000 0000 0807 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.039164;22.946075;2019-02-13;NULL;3.5;14.2;10.5;26.3;9.4;NULL;NULL;NULL;NULL;NULL;3.5;6.9;NULL;NULL;NULL
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;2019-01-25;NULL;2.9;NULL;11.5;18.7;8.3;0.11;2.9;0.05;NULL;0.007;NULL;5.3;NULL;NULL;NULL
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;2019-02-22;NULL;2.8;NULL;11.8;15.6;7.4;0.13;2.5;0.06;NULL;0.006;NULL;5.5;NULL;NULL;NULL
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;2019-03-18;NULL;3.4;8.7;11.2;17.4;7.8;0.15;2.3;0.06;NULL;0.008;3.7;5.9;NULL;NULL;NULL
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;2019-01-25;NULL;2.2;NULL;12.4;18.4;5.1;0.06;2.7;0.03;NULL;0.003;NULL;5;NULL;NULL;NULL
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;2019-02-22;NULL;2.4;NULL;11.7;15.3;4.2;0.07;2.3;0.03;NULL;0.003;NULL;5;NULL;NULL;NULL
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;2019-03-18;NULL;2.3;NULL;11.5;14.5;4.8;0.06;2.5;0.04;NULL;0.004;NULL;5;NULL;NULL;NULL
27300;р. Уж, 28 км, с. Сторожниця, кордон з Словаччиною ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0028 04 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.608756;22.247004;2019-03-18;NULL;3.4;9.2;11.1;16.8;8.3;0.14;2.8;0.07;NULL;NULL;3.5;6.9;NULL;NULL;NULL
27301;р. Улічка, 1 км, с. Забрідь, гирло;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0001 01 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.918967;22.4571;2019-02-07;NULL;2.9;6.2;11.2;21.2;7.3;0.12;3.1;0.06;NULL;NULL;3;5.8;NULL;NULL;NULL
27302;р. Убля, 1 км, с. М.Березний, гирло;ЧЕР ДУНАЙ 1218 0550 0090 0019 0075 0001 0121;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.851411;22.445419;2019-02-07;NULL;2.6;5;11.6;13.7;4.5;0.08;1.7;0.03;NULL;NULL;2.2;5;NULL;NULL;NULL
27303;р. Сірет, 418 км, с. Черепківці, міст, прикордонна зона з Румунією;ЧЕР ДУНАЙ 0181 0000 0000 0000 0000 0418 02 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.01423;25.96489;2019-02-06;NULL;1.84;58;13.4;36.4;10.6;0.069;5.07;0.047;0.12;0.1;2.72;10;NULL;NULL;NULL
27303;р. Сірет, 418 км, с. Черепківці, міст, прикордонна зона з Румунією;ЧЕР ДУНАЙ 0181 0000 0000 0000 0000 0418 02 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.01423;25.96489;2019-03-06;NULL;1.8;14;12.6;41.2;10.6;0.042;7.49;0.034;0.044;0.1;2.72;10;NULL;NULL;NULL
27304;р. Сірет, 448 км, м. Сторожинець, в/з;ЧЕР ДУНАЙ 0181 0000 0000 0000 0000 0448 01 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.15054;25.71462;2019-02-06;1.46;1.52;22;13.5;29.6;8.86;0.077;6.03;0.043;0.078;NULL;2.48;10;NULL;NULL;NULL
27304;р. Сірет, 448 км, м. Сторожинець, в/з;ЧЕР ДУНАЙ 0181 0000 0000 0000 0000 0448 01 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.15054;25.71462;2019-03-06;1.84;2.16;17;13;38.4;10.6;0.045;7.8;0.043;0.035;NULL;3.08;10;NULL;NULL;NULL
27306;р. Прут, 867 км, м. Коломия, в/з питний, лів. берег;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0867 02 26;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.521758;25.017614;2019-01-29;NULL;5.1;NULL;11.4;48;57;0.31;5.2;0.039;0.049;0;NULL;38;NULL;NULL;NULL
27306;р. Прут, 867 км, м. Коломия, в/з питний, лів. берег;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0867 02 26;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.521758;25.017614;2019-02-18;NULL;4.8;NULL;11.3;45;54;0.28;5;0.037;0.045;0;NULL;35;NULL;NULL;NULL
27306;р. Прут, 867 км, м. Коломия, в/з питний, лів. берег;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0867 02 26;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.521758;25.017614;2019-03-25;NULL;5;NULL;11.5;47;55;0.3;5.4;0.04;0.048;0;NULL;36;NULL;NULL;NULL
27307;р. Прут, 790 км, смт. Неполоківці,, кордон Ів.-Франківської і Чернівецької обл.;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0790 03 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.37221;25.64033;2019-01-10;2.65;1.28;12;14.1;96;56.7;0.061;11.2;0.082;0.095;NULL;2.16;10;NULL;NULL;NULL
27308;р. Прут, 772 км, с.Ленківці, в/з м. Чернівці, лівий берег, 500 м вище мосту по дорозі на Чернівці;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0772 04 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.3213;25.89839;2019-02-07;1.26;1.96;15;12.9;58;26.6;0.073;5.19;0.047;0.09;NULL;2.88;10;NULL;NULL;NULL
27308;р. Прут, 772 км, с.Ленківці, в/з м. Чернівці, лівий берег, 500 м вище мосту по дорозі на Чернівці;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0772 04 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.3213;25.89839;2019-03-05;1.09;1.24;8;12.3;69.2;33.7;0.048;4.5;0.052;0.049;NULL;2.16;10;NULL;NULL;NULL
27309;р. Прут, 759 км, с. Магала, лівий берег, 3 км нижче мосту по дорозі Чернівці-Хотин, 600 м нище скиду стічних вод м. Чернівці;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0759 05 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.26013;26.62998;2019-01-09;3.53;2.64;18;13.6;102.4;60.3;0.11;14.8;0.15;0.26;NULL;3.6;10.8;NULL;NULL;NULL
27310;р. Прут, 712 км, с. Тарасівці, (міст) – Орофтяни, прикордонна зона з Румунією;ЧЕР ДУНАЙ 0174 0000 0000 0000 0000 0712 06 77;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету;48.18574;26.33287;2019-01-09;2.36;1.08;22;14.5;84.8;51.4;0.067;9.92;0.096;0.13;NULL;1.84;10;NULL;NULL;NULL
27349;р. Сарата, 94 км, с. Міняйлівка, кордон з Молдовою;ЧЕР САРАТА 0000 0000 0000 0000 0000 0094 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.397639;29.510778;2019-03-12;NULL;1.5;67;7.7;1370.4;460.85;0;33.6;0.08;0.05;0.05;NULL;16;NULL;NULL;NULL
27350;р. Когільник, 12 км, с. Новоолексіївка;ЧЕР КОГИЛЬ 0000 0000 0000 0000 0000 0012 02 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;45.89125;29.623611;2019-02-13;NULL;1.2;73;9.2;669.6;310.19;0.8;21.8;0.02;0.54;0.22;NULL;64.9;NULL;NULL;NULL
27351;р. Когільник, 131 км, с. Серпневе, кордон з Молдовою;ЧЕР КОГИЛЬ 0000 0000 0000 0000 0000 0131 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.296167;29.014361;2019-03-12;NULL;2.1;43;7;631.68;221.56;2.21;27;0.13;1.86;0.16;NULL;38;NULL;NULL;NULL
27352;р. Чага, 66 км, с. Петровка, кордон з Молдовою;ЧЕР КОГИЛЬ 0051 0000 0000 0000 0000 0066 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.501222;29.169611;2019-03-12;NULL;1.2;22;8;1367;620.38;0.39;13;0;0.2;0.2;NULL;15;NULL;NULL;NULL
27354;р. Хаджидер, 68 км, с. Чистоводне, кордон з Молдовою;ЧЕР ХАДЖИДЕР 0000 0000 0000 0000 0000 0068 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.470861;29.738833;2019-03-12;NULL;1.6;49;11.1;859.2;283.6;0;10;0.03;0.4;0.15;NULL;17;NULL;NULL;NULL
27355;р. Каплань, 19 км, с. Крутоярівка, кордон з Молдовою;ЧЕР ХАДЖИДЕР 0049 0000 0000 0000 0000 0019 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.345333;29.859806;2019-03-12;NULL;4;70;8.7;1147.2;301.33;0;92;0.23;0.12;0.25;NULL;47;NULL;NULL;NULL
27356;р. Алкалія, 7 км, с. Широке ;ЧЕР АЛКАЛИЯ 0000 0000 0000 0000 0000 0007 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;45.980472;30.075167;2019-02-13;NULL;1.5;70;9.3;1139.5;717.86;1;0;0.01;0.06;0.18;NULL;54.6;NULL;NULL;NULL
27358;р. В.Куяльник, 8,2 км, с. Руська Слобідка;ЧЕР Б.КУЯЛЬНИК 0000 0000 0000 0000 0000 0008 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.846944;30.581528;2019-02-13;NULL;3.3;37;7.1;1886.4;1116.68;0;0;0;2.56;0.52;NULL;37.9;NULL;NULL;NULL
27359;р. М.Куяльник, 8,1 км, с. Бараново;ЧЕР ХАДЖИБЕР 0002 0000 0000 0000 0000 0008 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;46.934528;30.404417;2019-02-13;NULL;14;52;14.4;1573.4;841.94;0.26;51.5;0.14;0.99;0.51;NULL;80.3;NULL;NULL;NULL
27360;р. Тілігул, 17,5 км, смт. Березівка;ЧЕР ТИЛИГУЛ 0000 0000 0000 0000 0000 0018 01 51;Річки Причорномор'я;Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю;47.163111;30.953806;2019-02-18;NULL;100.6;29;3.9;504;292.46;1.9;0;0;0.34;0.17;NULL;214.5;NULL;NULL;NULL
27369;р. Бахмутка, 55 км, вище м. Бахмут;АЗО ДОН 0218 0484 0000 0000 0000 0055 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.559;38.024;2019-02-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27369;р. Бахмутка, 55 км, вище м. Бахмут;АЗО ДОН 0218 0484 0000 0000 0000 0055 01 14;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.559;38.024;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27594;р. Сухий Торець , 0 км, гирло;UA_M6.5.1_0339_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.818467;37.584158;2019-02-18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27594;р. Сухий Торець , 0 км, гирло;UA_M6.5.1_0339_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.818467;37.584158;2019-03-19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27596;"р. Бичок, 0 км, нижня ділянка в межах ЛРП ""Клебан-Бик""";UA_M6.5.1_0299_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436806;37.771842;2019-02-18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27596;"р. Бичок, 0 км, нижня ділянка в межах ЛРП ""Клебан-Бик""";UA_M6.5.1_0299_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.436806;37.771842;2019-03-19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27598;р. Кривий Торець, 0 км, м. Торецьк, нижче скиду Фенольного заводу;UA_M6.5.1_0264_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.358175;37.818978;2019-02-18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27598;р. Кривий Торець, 0 км, м. Торецьк, нижче скиду Фенольного заводу;UA_M6.5.1_0264_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.358175;37.818978;2019-03-19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27600;р. Казений Торець, 0 км, м. Слов'янськ, нижче скиду підприємств м. Краматорськ та м. Слов'янськ;UA_M6.5.1_0251_02;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.845244;37.620014;2019-02-18;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27600;р. Казений Торець, 0 км, м. Слов'янськ, нижче скиду підприємств м. Краматорськ та м. Слов'янськ;UA_M6.5.1_0251_02;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.845244;37.620014;2019-03-19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27602;р. Сіверський Донець, 0 км, с. Крива Лука;UA_M6.5.1_0007_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.877964;37.9069;2019-02-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27602;р. Сіверський Донець, 0 км, с. Крива Лука;UA_M6.5.1_0007_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.877964;37.9069;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27604;р. Красна, 0 км, гирло;NULL;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.023367;38.251297;2019-02-28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27604;р. Красна, 0 км, гирло;NULL;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.023367;38.251297;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27606;р. Хорина, 0 км, ділянка від с. Павлівка до с.Травневе;UA_M6.5.1_0421_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.515881;38.369225;2019-02-28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27606;р. Хорина, 0 км, ділянка від с. Павлівка до с.Травневе;UA_M6.5.1_0421_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;49.515881;38.369225;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27608;р. Борова, 0 км, гирло;UA_M6.5.1_0427_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.966017;38.40545;2019-02-28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27608;р. Борова, 0 км, гирло;UA_M6.5.1_0427_01;Дон;Басейнова лабораторія моніторингу вод Сіверсько-Донецького БУВР;48.966017;38.40545;2019-03-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0
27632;р. Тиса, 942 км, с. Ділове, кордон з Румунією;NULL;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;47.937292;24.17825;2019-03-25;NULL;2.5;8.5;11.7;14.8;4.9;0.09;2.3;0.03;NULL;NULL;2.9;5.8;NULL;NULL;NULL
26946;р. Горинь, 67 км, с. Висоцьк, кордон з Білоруссю;ЧЕР ДНЕПР 0981 0412 0000 0000 0000 0067 06 56;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області;51.707414;26.660258;2019-02-05;NULL;3.48;5.6;8.95;25.74;26.2;0.251;1.14;0.075;0.375;0.022;10.8;34.31;NULL;NULL;NULL
26950;р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;49.673178;26.825783;2019-01-24;NULL;7.7;31;2.91;40.88;47.35;2.555;9.05;0.028;0.31;0;8.24;16.5;NULL;NULL;NULL
26950;р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;49.673178;26.825783;2019-02-12;NULL;1.2;14;6.2;21.5;34.82;1.62;9.69;0.05;0.077;0;2.8;10;NULL;NULL;NULL
26950;р. Случ, 406 км, с.Чернелівка, Красилівського р-ну, питний в/з м. Хмельницький;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0406 01 68;Дніпро;Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області;49.673178;26.825783;2019-03-18;NULL;3.66;37;10.99;53.05;4.18;0.572;1.59;0.008;0.033;0;4.98;12;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-01-09;NULL;3.12;6.3;12.72;58;40;0.24;5;0.091;0.1;0;12;30.46;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-02-06;1.05;3.2;5.2;12.56;67;34;0.25;0.78;0.018;0.04;NULL;NULL;30.24;NULL;NULL;NULL
26951;р. Случ, 203 км, м. Новоград-Волинський, питний в/з;ЧЕР ДНЕПР 0981 0412 0105 0000 0000 0203 02 18;Дніпро;Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті;50.574561;27.650556;2019-03-21;0.44;2.98;6.2;12.32;42;37;0.25;0.18;0.005;0.06;NULL;NULL;30;NULL;NULL;NULL
