Post_ID;Post_Name;Post_Code;Riverbas_Name;WaterLab_Name;Latitude;Longitude;Controle_Date;Azot;BSK5;Zavisli;Kisen;Sulfat;Hlorid;Amoniy;Nitrat;Nitrit;Fosfat;SPAR;Permanganat;HSK;Fitoplan;Atrazin;Simazin;
27282;р. Тересва, 1 км, с. Тересва, гирло;ЧЕР ДУНАЙ 1218 0893 0000 0000 0000 0001 01 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.000483;23.675814;13.05.2020;NULL;1.6000000000000001;NULL;12.699999999999999;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.5999999999999996;NULL;0.0;0.0;
27282;р. Тересва, 1 км, с. Тересва, гирло;ЧЕР ДУНАЙ 1218 0893 0000 0000 0000 0001 01 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.000483;23.675814;10.06.2020;NULL;0.90000000000000002;NULL;10.300000000000001;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.0;NULL;0.0;0.0;
27284;р. Ріка, 1 км, м. Хуст, гирло, міст;UA_М5.3.1_0157_01;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.180781;23.270228;22.04.2020;NULL;0.5;NULL;10.Кві;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7.0;NULL;0.0;0.0;
27284;р. Ріка, 1 км, м. Хуст, гирло, міст;UA_М5.3.1_0157_01;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.180781;23.270228;16.06.2020;NULL;0.69999999999999996;NULL;09.Тра;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6.0;NULL;0.0;0.0;
27285;р. Боржава, 7 км, с. Бене, міст;UA_М5.3.1_0223_01;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.162647;22.771164;29.04.2020;NULL;0.90000000000000002;NULL;10.699999999999999;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9.0;NULL;0.0;0.0;
27285;р. Боржава, 7 км, с. Бене, міст;UA_М5.3.1_0223_01;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.162647;22.771164;27.05.2020;NULL;01.Лют;NULL;8.9000000000000004;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15.0;NULL;0.0;0.0;
27285;р. Боржава, 7 км, с. Бене, міст;UA_М5.3.1_0223_01;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.162647;22.771164;23.06.2020;NULL;0.90000000000000002;NULL;09.Тра;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15.0;NULL;0.0;0.0;
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;14.04.2020;NULL;1.8999999999999999;8.0999999999999996;11.Січ;16.800000000000001;16.100000000000001;NULL;NULL;NULL;NULL;1.4999999999999999E-2;2.6000000000000001;5.2999999999999998;NULL;0.0;0.0;
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;05.05.2020;NULL;2.8999999999999999;06.Тра;10.Січ;13.699999999999999;8.4000000000000004;NULL;NULL;NULL;NULL;8.9999999999999993E-3;4.5999999999999996;9.0999999999999996;NULL;0.0;0.0;
27292;р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною;ЧЕР ДУНАЙ 1218 0550 0090 0000 0000 0065 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.455792;22.209561;02.06.2020;NULL;2.1000000000000001;9.1999999999999993;9.3000000000000007;12.Кві;13.300000000000001;NULL;NULL;NULL;NULL;0.019;2.7999999999999998;5.7000000000000002;NULL;0.0;0.0;
27296;р. Верке, 21 км, м. Берегове, 21 км. Берегове, Берегівський район, автодорожний міст;UA_М5.3.1_0279_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.225992;22.643689;29.04.2020;NULL;2.6000000000000001;NULL;7.7999999999999998;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;135.0;NULL;0.0;0.0;
27296;р. Верке, 21 км, м. Берегове, 21 км. Берегове, Берегівський район, автодорожний міст;UA_М5.3.1_0279_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.225992;22.643689;27.05.2020;NULL;03.Тра;NULL;8.1999999999999993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20.0;NULL;0.0;0.0;
27296;р. Верке, 21 км, м. Берегове, 21 км. Берегове, Берегівський район, автодорожний міст;UA_М5.3.1_0279_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;48.225992;22.643689;23.06.2020;NULL;0.69999999999999996;NULL;8.4000000000000004;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;16.0;NULL;0.0;0.52000000000000002;
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;14.04.2020;NULL;2.1000000000000001;NULL;11.699999999999999;12.Кві;10.Тра;NULL;NULL;NULL;NULL;6.0000000000000001E-3;NULL;9.6999999999999993;NULL;0.0;0.0;
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;05.05.2020;NULL;01.Сер;NULL;11.Чер;9.3000000000000007;5.2000000000000002;NULL;NULL;NULL;NULL;5.0000000000000001E-3;NULL;5.2000000000000002;NULL;0.0;0.0;
27299;р. Уж, 40 км, м. Ужгород, питний в/з ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0040 03 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.632189;22.317511;02.06.2020;NULL;01.Лип;NULL;11.Січ;9.5999999999999996;2.1000000000000001;NULL;NULL;NULL;NULL;5.0000000000000001E-3;NULL;5.2999999999999998;NULL;0.0;0.0;
27300;р. Уж, 28 км, с. Сторожниця, кордон з Словаччиною ;ЧЕР ДУНАЙ 1218 0550 0090 0019 0082 0028 04 21;Дунай;Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси;48.608756;22.247004;14.04.2020;NULL;3.6000000000000001;8.6999999999999993;11.199999999999999;15.Кві;8.3000000000000007;NULL;NULL;NULL;NULL;1.7000000000000001E-2;3.7000000000000002;7.2000000000000002;NULL;0.0;0.0;
27315;оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з;ЧЕР ДУНАЙ 0114 0000 0000 0000 0000 0000 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.622511;28.621250;04.05.2020;0.69999999999999996;6.0999999999999996;90.200000000000003;14.Січ;457.89999999999998;230.40000000000001;0.90000000000000002;2.0899999999999999;0.01;0.14999999999999999;4.0000000000000001E-2;NULL;41.0;NULL;0.0;0.0;
27315;оз. Ялпуг-Кугурлуй, 0 км, с. Оксамитне Болградського району, Болградський питний в/з;ЧЕР ДУНАЙ 0114 0000 0000 0000 0000 0000 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.622511;28.621250;01.06.2020;0.39000000000000001;2.1000000000000001;186.80000000000001;8.6999999999999993;490.39999999999998;283.60000000000002;0.5;0.0;0.02;0.34999999999999998;2.9999999999999999E-2;NULL;54.0;NULL;0.0;0.0;
27316;вдсх. Кугурлуй, 2 км, с. Нова Некрасівка, південний захід від с. Нова Некрасівка;UA_M5.3.4_0025_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;45.291417;28.689556;06.04.2020;0.39000000000000001;01.Лип;69.599999999999994;12.699999999999999;254.90000000000001;150.69999999999999;0.38;0.5;7.0000000000000001E-3;0.29999999999999999;2.9999999999999999E-2;NULL;16.0;NULL;0.0;0.0;
27316;вдсх. Кугурлуй, 2 км, с. Нова Некрасівка, південний захід від с. Нова Некрасівка;UA_M5.3.4_0025_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;45.291417;28.689556;04.05.2020;0.52000000000000002;08.Тра;80.400000000000006;13.699999999999999;290.39999999999998;177.30000000000001;0.26000000000000001;1.4099999999999999;1.2999999999999999E-2;0.16;4.0000000000000001E-2;NULL;20.0;NULL;0.0;0.0;
27316;вдсх. Кугурлуй, 2 км, с. Нова Некрасівка, південний захід від с. Нова Некрасівка;UA_M5.3.4_0025_01;Дунай;Лабораторія моніторингу вод та ґрунтів Дністровського БУВР;45.291417;28.689556;01.06.2020;0.34000000000000002;2.1000000000000001;152.59999999999999;10.Тра;325.5;212.69999999999999;0.39000000000000001;0.14000000000000001;0.01;0.19;2.9999999999999999E-2;NULL;24.0;NULL;0.0;0.0;
27317;р. В. Ялпуг, 5,4 км, с. Табаки Болградського р-ну,  впадає в оз. Ялпуг, кордон з Молдовою;ЧЕР ДУНАЙ 0114 0000 0000 0000 0000 0005 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.729167;28.588903;06.04.2020;2.7400000000000002;9.0;52.0;10.Тра;1096.8;460.89999999999998;0.31;11.0;2.9999999999999999E-2;0.25;4.0000000000000001E-2;NULL;30.0;NULL;0.0;0.0;
27317;р. В. Ялпуг, 5,4 км, с. Табаки Болградського р-ну,  впадає в оз. Ялпуг, кордон з Молдовою;ЧЕР ДУНАЙ 0114 0000 0000 0000 0000 0005 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.729167;28.588903;04.05.2020;1.4199999999999999;11.0;79.599999999999994;11.Січ;1261.4000000000001;673.60000000000002;0.90000000000000002;3.1600000000000001;0.02;0.31;7.0000000000000007E-2;NULL;37.0;NULL;0.0;0.0;
27317;р. В. Ялпуг, 5,4 км, с. Табаки Болградського р-ну,  впадає в оз. Ялпуг, кордон з Молдовою;ЧЕР ДУНАЙ 0114 0000 0000 0000 0000 0005 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.729167;28.588903;01.06.2020;0.65000000000000002;03.Тра;60.600000000000001;10.Вер;1915.9000000000001;673.60000000000002;0.80000000000000004;0.0;0.12;0.22;5.0000000000000003E-2;NULL;67.0;NULL;0.0;0.0;
27318;р. Карасулак, 3,7 км, с. Криничне;ЧЕР ДУНАЙ 0114 0001 0000 0000 0000 0003 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.532944;28.660558;06.04.2020;12.640000000000001;01.Тра;38.200000000000003;10.Кві;2002.0999999999999;824.21000000000004;0.17999999999999999;55.060000000000002;0.17999999999999999;0.32000000000000001;2.9999999999999999E-2;NULL;22.0;NULL;0.0;0.0;
27318;р. Карасулак, 3,7 км, с. Криничне;ЧЕР ДУНАЙ 0114 0001 0000 0000 0000 0003 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.532944;28.660558;04.05.2020;1.1200000000000001;6.7999999999999998;48.0;12.800000000000001;2593.0;336.77999999999997;0.90000000000000002;1.8500000000000001;0.02;0.22;4.0000000000000001E-2;NULL;26.0;NULL;0.0;0.0;
27318;р. Карасулак, 3,7 км, с. Криничне;ЧЕР ДУНАЙ 0114 0001 0000 0000 0000 0003 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.532944;28.660558;01.06.2020;01.Січ;2.7000000000000002;151.40000000000001;8.4000000000000004;882.70000000000005;452.0;01.Бер;0.0;0.02;0.40999999999999998;2.9999999999999999E-2;NULL;36.0;NULL;0.0;0.0;
27320;оз. Катлабух, 0 км, Суворовська ГНС;ЧЕР ДУНАЙ 0150 0000 0000 0000 0000 0000 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.577364;28.954722;13.04.2020;1.5900000000000001;20.199999999999999;120.40000000000001;08.Тра;846.70000000000005;576.10000000000002;0.29999999999999999;6.0;0.0;8.9999999999999997E-2;0.02;NULL;137.0;NULL;0.0;0.0;
27320;оз. Катлабух, 0 км, Суворовська ГНС;ЧЕР ДУНАЙ 0150 0000 0000 0000 0000 0000 01 51;Дунай;Лабораторія моніторингу вод БУВР річок Причорномор'я та нижнього Дунаю;45.577364;28.954722;18.05.2020;0.25;76.599999999999994;164.0;6.7999999999999998;818.39999999999998;638.10000000000002;0.29999999999999999;0.0;5.9999999999999998E-2;0.5;0.10000000000000001;NULL;129.5;NULL;0.0;0.0;
27573;"р. Саксагань, 65 км, м.Пятихатки, Макортовське водосховище, м.Пятихатки, питний водозабір КП ПМР ""Житлокомплекс""";NULL;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;48.227072;33.772239;09.06.2020;NULL;3.3999999999999999;9.0999999999999996;9.7599999999999998;1460.1099999999999;453.80000000000001;0.28999999999999998;0.72999999999999998;2.9999999999999999E-2;0.20000000000000001;NULL;NULL;33.700000000000003;NULL;NULL;NULL;
27576;"р. Десна, 20 км,  м. Бровари, КП ""Броваритепловодоенергія""";NULL;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.616111;30.706111;13.04.2020;NULL;3.6000000000000001;8.9000000000000004;10.300000000000001;64.299999999999997;16.899999999999999;0.27000000000000002;3.8999999999999999;8.0000000000000002E-2;0.23999999999999999;NULL;NULL;26.699999999999999;NULL;NULL;NULL;
27576;"р. Десна, 20 км,  м. Бровари, КП ""Броваритепловодоенергія""";NULL;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.616111;30.706111;19.05.2020;NULL;3.1000000000000001;7.4000000000000004;9.0;60.100000000000001;17.949999999999999;0.23999999999999999;2.7000000000000002;7.0000000000000007E-2;0.28000000000000003;NULL;NULL;25.0;NULL;NULL;NULL;
27576;"р. Десна, 20 км,  м. Бровари, КП ""Броваритепловодоенергія""";NULL;Дніпро;Басейнова лабораторія моніторингу вод  МОЗМ дніпровських водосховищ;50.616111;30.706111;15.06.2020;NULL;2.6000000000000001;8.0;7.7999999999999998;62.399999999999999;15.949999999999999;0.19;0.69999999999999996;5.0000000000000003E-2;0.31;NULL;NULL;23.399999999999999;NULL;NULL;NULL;
27577;"р. Дніпро, 219 км, с.Придніпровське, КП ""Дніпро"" Придніпровської с/р";NULL;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.616219;34.486675;14.04.2020;NULL;2.2999999999999998;6.4000000000000004;9.8499999999999996;69.159999999999997;41.590000000000003;0.23999999999999999;1.1100000000000001;2.9999999999999999E-2;0.14999999999999999;NULL;NULL;28.0;NULL;NULL;NULL;
27577;"р. Дніпро, 219 км, с.Придніпровське, КП ""Дніпро"" Придніпровської с/р";NULL;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.616219;34.486675;19.05.2020;NULL;2.6400000000000001;6.4000000000000004;9.7599999999999998;46.109999999999999;39.0;0.23000000000000001;01.Лют;2.9999999999999999E-2;8.0000000000000002E-2;NULL;NULL;28.0;NULL;NULL;NULL;
27577;"р. Дніпро, 219 км, с.Придніпровське, КП ""Дніпро"" Придніпровської с/р";NULL;Дніпро;Лабораторія моніторингу вод РОВР у Дніпропетровській області;47.616219;34.486675;16.06.2020;NULL;2.3399999999999999;5.7999999999999998;8.1500000000000004;53.789999999999999;41.659999999999997;0.37;Січ.29;8.0000000000000002E-2;0.14000000000000001;NULL;NULL;31.699999999999999;NULL;NULL;NULL;
27578;"Каховський магістральний канал, 145 км, с.Якимівське, ЕЦВ ""Західний груповий водогін, КП ""Запоріжжяводоканал""";NULL;Дніпро;Лабораторія моніторингу вод  БУВР річок Приазов'я;46.638889;34.913056;16.04.2020;NULL;2.0;5.0;8.9000000000000004;111.09999999999999;36.100000000000001;0.41399999999999998;2.1099999999999999;2.9999999999999999E-2;0.28699999999999998;NULL;NULL;19.0;NULL;NULL;NULL;
